Date,Name,Open,Close,Return
2017-03-13,AMZN,851.77,854.59,0.003310752902778978
2017-03-14,AMZN,853.55,852.53,-0.0011950090797258296
2017-03-15,AMZN,854.33,852.97,-0.0015918907213840244
2017-03-16,AMZN,855.3,853.42,-0.0021980591605284643
2017-03-17,AMZN,853.49,852.31,-0.0013825586708690947
2017-03-20,AMZN,851.51,856.97,0.006412138436424747
2017-03-21,AMZN,858.84,843.2,-0.018210609659540758
2017-03-22,AMZN,840.43,848.06,0.00907868591078376
2017-03-23,AMZN,848.2,847.38,-0.0009667531242632044
2017-03-24,AMZN,851.68,845.61,-0.007127089986849446
2017-03-27,AMZN,838.07,846.82,0.010440655315188467
2017-03-28,AMZN,851.75,856.0,0.004989727032579982
2017-03-29,AMZN,859.05,874.32,0.01777544962458541
2017-03-30,AMZN,874.95,876.34,0.0015886622092690854
2017-03-31,AMZN,877.0,886.54,0.010877993158494827
2017-04-03,AMZN,888.0,891.51,0.003952702702702693
2017-04-04,AMZN,891.5,906.83,0.017195737521032015
2017-04-05,AMZN,910.82,909.28,-0.0016907841285875116
2017-04-06,AMZN,913.8,898.28,-0.016984022762092342
2017-04-07,AMZN,899.65,894.88,-0.0053020619129661335
2017-04-10,AMZN,899.63,907.04,0.008236719540255403
2017-04-11,AMZN,907.04,902.36,-0.005159640148174226
2017-04-12,AMZN,903.09,896.23,-0.007596142134228054
2017-04-13,AMZN,891.45,884.67,-0.007605586404173073
2017-04-17,AMZN,887.5,901.99,0.016326760563380293
2017-04-18,AMZN,900.99,903.78,0.0030965937468783932
2017-04-19,AMZN,907.84,899.2,-0.009517095523440239
2017-04-20,AMZN,899.7,902.06,0.0026230965877513616
2017-04-21,AMZN,902.67,898.53,-0.00458639369869386
2017-04-24,AMZN,908.68,907.41,-0.0013976317295417329
2017-04-25,AMZN,907.04,907.62,0.0006394425824660885
2017-04-26,AMZN,910.3,909.29,-0.0011095243326375822
2017-04-27,AMZN,914.39,918.38,0.00436356478089219
2017-04-28,AMZN,948.83,924.99,-0.025125681101988796
2017-05-01,AMZN,927.8,948.23,0.022019831860314792
2017-05-02,AMZN,946.64,946.94,0.00031691033550248056
2017-05-03,AMZN,946.0,941.03,-0.0052536997885835384
2017-05-04,AMZN,944.75,937.53,-0.007642233395078092
2017-05-05,AMZN,940.52,934.15,-0.006772849062220904
2017-05-08,AMZN,940.95,949.04,0.008597693820075369
2017-05-09,AMZN,952.8,952.82,2.099076406391215e-05
2017-05-10,AMZN,953.5,948.95,-0.004771893025694761
2017-05-11,AMZN,945.11,947.62,0.00265577551819364
2017-05-12,AMZN,954.5,961.35,0.007176532215819825
2017-05-15,AMZN,958.73,957.97,-0.0007927153630323354
2017-05-16,AMZN,961.0,966.07,0.005275754422476639
2017-05-17,AMZN,954.7,944.76,-0.010411647638001523
2017-05-18,AMZN,944.8,958.49,0.014489839119390406
2017-05-19,AMZN,962.84,959.84,-0.0031157824768393502
2017-05-22,AMZN,964.0,970.67,0.006919087136929418
2017-05-23,AMZN,975.02,971.54,-0.003569157555742465
2017-05-24,AMZN,976.0,980.35,0.004456967213114778
2017-05-25,AMZN,984.85,993.38,0.008661217444280826
2017-05-26,AMZN,995.0,995.78,0.0007839195979899223
2017-05-30,AMZN,996.51,996.7,0.0001906654223239652
2017-05-31,AMZN,1000.0,994.62,-0.005379999999999995
2017-06-01,AMZN,998.59,995.95,-0.002643727655994939
2017-06-02,AMZN,998.99,1006.73,0.007747825303556602
2017-06-05,AMZN,1007.23,1011.34,0.00408049799946389
2017-06-06,AMZN,1012.0,1003.0,-0.008893280632411068
2017-06-07,AMZN,1005.95,1010.07,0.004095630995576326
2017-06-08,AMZN,1012.06,1010.27,-0.0017686698417089537
2017-06-09,AMZN,1012.5,978.31,-0.03376790123456796
2017-06-12,AMZN,967.0,964.91,-0.0021613236814891747
2017-06-13,AMZN,977.99,980.79,0.0028630149592531154
2017-06-14,AMZN,988.59,976.47,-0.01225988529117228
2017-06-15,AMZN,958.7,964.17,0.005705643058308035
2017-06-16,AMZN,996.0,987.71,-0.008323293172690727
2017-06-19,AMZN,1017.0,995.17,-0.02146509341199611
2017-06-20,AMZN,998.0,992.59,-0.005420841683366702
2017-06-21,AMZN,998.7,1002.23,0.0035345949734654778
2017-06-22,AMZN,1002.23,1001.3,-0.0009279307145067137
2017-06-23,AMZN,1002.54,1003.74,0.0011969597223053898
2017-06-26,AMZN,1008.5,993.98,-0.01439762022806146
2017-06-27,AMZN,990.69,976.78,-0.014040719094772412
2017-06-28,AMZN,978.55,990.33,0.012038219815032536
2017-06-29,AMZN,979.0,975.93,-0.0031358529111338612
2017-06-30,AMZN,980.12,968.0,-0.012365832755172841
2017-07-03,AMZN,972.79,953.66,-0.019665087017753057
2017-07-05,AMZN,961.53,971.4,0.010264890331034919
2017-07-06,AMZN,964.66,965.14,0.0004975846412207599
2017-07-07,AMZN,969.55,978.76,0.00949925223041621
2017-07-10,AMZN,985.0,996.47,0.011644670050761448
2017-07-11,AMZN,993.0,994.13,0.0011379657603222512
2017-07-12,AMZN,1000.65,1006.51,0.005856193474241757
2017-07-13,AMZN,1004.62,1000.63,-0.0039716509725070265
2017-07-14,AMZN,1002.4,1001.81,-0.0005885873902633997
2017-07-17,AMZN,1004.69,1010.04,0.005325025629796165
2017-07-18,AMZN,1006.0,1024.45,0.018339960238568633
2017-07-19,AMZN,1025.0,1026.87,0.0018243902439023325
2017-07-20,AMZN,1031.59,1028.7,-0.002801500596166959
2017-07-21,AMZN,1021.28,1025.67,0.004298527338242304
2017-07-24,AMZN,1028.34,1038.95,0.010317599237606364
2017-07-25,AMZN,1038.05,1039.87,0.0017532874139010032
2017-07-26,AMZN,1043.2,1052.8,0.009202453987729974
2017-07-27,AMZN,1069.55,1046.0,-0.02201860595577575
2017-07-28,AMZN,1012.14,1020.04,0.007805244333787794
2017-07-31,AMZN,1019.05,987.78,-0.03068544232373287
2017-08-01,AMZN,996.11,996.19,8.031241529554058e-05
2017-08-02,AMZN,1001.77,995.89,-0.005869610788903636
2017-08-03,AMZN,999.47,986.92,-0.012556655027164465
2017-08-04,AMZN,989.68,987.58,-0.0021218979872281033
2017-08-07,AMZN,990.65,992.27,0.0016352899611366321
2017-08-08,AMZN,994.35,989.84,-0.004535626288530186
2017-08-09,AMZN,982.6,982.01,-0.0006004477915734092
2017-08-10,AMZN,976.3,956.92,-0.019850455802519713
2017-08-11,AMZN,960.0,967.99,0.008322916666666676
2017-08-14,AMZN,978.41,983.3,0.004997904763851541
2017-08-15,AMZN,988.9,982.74,-0.0062291434927697125
2017-08-16,AMZN,981.65,978.18,-0.0035348647685020398
2017-08-17,AMZN,977.84,960.57,-0.01766137609424853
2017-08-18,AMZN,961.4,958.47,-0.0030476388599957873
2017-08-21,AMZN,957.57,953.29,-0.004469647127625225
2017-08-22,AMZN,955.52,966.9,0.011909745478901536
2017-08-23,AMZN,959.38,958.0,-0.0014384289853863906
2017-08-24,AMZN,957.42,952.45,-0.0051910342378474585
2017-08-25,AMZN,956.0,945.26,-0.011234309623430971
2017-08-28,AMZN,946.54,946.02,-0.0005493692818052928
2017-08-29,AMZN,940.0,954.06,0.01495744680851058
2017-08-30,AMZN,958.44,967.59,0.009546763490672319
2017-08-31,AMZN,974.7,980.6,0.0060531445572996586
2017-09-01,AMZN,984.2,978.25,-0.006045519203413986
2017-09-05,AMZN,975.4,965.27,-0.010385482878818941
2017-09-06,AMZN,968.32,967.8,-0.0005370125578322202
2017-09-07,AMZN,974.0,979.47,0.005616016427104751
2017-09-08,AMZN,979.1,965.9,-0.01348176897150449
2017-09-11,AMZN,974.46,977.96,0.0035917328571721772
2017-09-12,AMZN,983.27,982.58,-0.0007017401120749549
2017-09-13,AMZN,983.97,999.6,0.015884630628982585
2017-09-14,AMZN,996.8,992.21,-0.0046047351524878795
2017-09-15,AMZN,993.01,986.79,-0.006263783849105273
2017-09-18,AMZN,990.4,974.19,-0.016367124394184092
2017-09-19,AMZN,977.25,969.86,-0.007562036326426182
2017-09-20,AMZN,971.79,973.21,0.0014612210456992486
2017-09-21,AMZN,971.31,964.65,-0.006856719276029248
2017-09-22,AMZN,961.01,955.1,-0.0061497799190434735
2017-09-25,AMZN,949.31,939.79,-0.010028336370627068
2017-09-26,AMZN,945.49,938.6,-0.007287226728997648
2017-09-27,AMZN,948.0,950.87,0.0030274261603375576
2017-09-28,AMZN,951.86,956.4,0.004769608976109894
2017-09-29,AMZN,960.11,961.35,0.0012915186801512421
2017-10-02,AMZN,964.0,959.19,-0.004989626556016541
2017-10-03,AMZN,958.0,957.1,-0.0009394572025051954
2017-10-04,AMZN,954.21,965.45,0.011779377705117331
2017-10-05,AMZN,970.0,980.85,0.011185567010309302
2017-10-06,AMZN,975.64,989.58,0.014288057070230878
2017-10-09,AMZN,993.24,990.99,-0.0022653135193910837
2017-10-10,AMZN,996.67,987.2,-0.009501640462740841
2017-10-11,AMZN,991.27,995.0,0.0037628496776862187
2017-10-12,AMZN,996.81,1000.93,0.004133184859702456
2017-10-13,AMZN,1007.0,1002.94,-0.004031777557100244
2017-10-16,AMZN,1008.44,1006.34,-0.002082424338582387
2017-10-17,AMZN,1005.59,1009.13,0.003520321403355208
2017-10-18,AMZN,1009.27,997.0,-0.01215730181220088
2017-10-19,AMZN,990.0,986.61,-0.0034242424242424104
2017-10-20,AMZN,993.53,982.91,-0.010689158857810035
